dolum_id,dolum_baslangic,dolum_bitis,istasyon_kodu,tank_no,akaryakit_turu,dolum_oncesi_hacim,dolum_sonrasi_hacim,dolum_brut,dolum_net,sicaklik,merkeze_gelis_tarihi
687,2026-02-16 15:37:00,2026-02-16 15:54:00,IST_005,1,Motorin(Excellium),5525.83,18505.35,13100.3,12979.52,,2026-02-16 23:00:00
688,2026-02-17 12:41:00,2026-02-17 12:46:00,IST_005,2,KB 95 Oktan Excellium,1602.39,5966.98,4421.26,4364.59,25.68,
689,2026-02-18 13:41:00,2026-02-18 13:57:00,IST_005,3,Motorin(Excellium),5785.83,13201.41,7476.41,7415.58,24.69,2026-02-18 19:00:00
690,2026-02-19 11:37:00,2026-02-19 11:46:00,IST_005,1,Motorin(Excellium),5127.21,9819.64,4725.14,4692.43,23.24,2026-02-19 18:00:00
691,2026-02-20 12:10:00,2026-02-20 12:28:00,IST_005,1,Motorin(Excellium),4542.28,16771.53,12325.14,12229.25,24.26,
692,2026-02-20 18:33:00,2026-02-20 18:50:00,IST_005,3,Motorin(Excellium),5353.94,12798.89,7508.85,7444.95,25.13,
693,2026-02-21 16:03:00,2026-02-21 16:22:00,IST_005,2,KB 95 Oktan Excellium,1395.44,5725.06,4374.59,4329.62,23.57,2026-02-21 20:30:00
694,2026-02-22 20:10:00,2026-02-22 20:19:00,IST_005,3,Motorin(Excellium),5696.06,10598.98,4947.64,4902.92,25.76,2026-02-23 01:30:00
695,2026-02-23 00:06:00,2026-02-23 00:15:00,IST_005,1,Motorin(Excellium),5101.84,9946.03,4879.71,4844.19,23.67,2026-02-23 03:30:00
696,2026-02-24 11:32:00,2026-02-24 11:48:00,IST_005,1,Motorin(Excellium),3650.12,8478.34,4868.1,4828.22,24.75,2026-02-24 16:00:00
697,2026-02-24 14:33:00,2026-02-24 14:48:00,IST_005,3,Motorin(Excellium),5387.55,13124.12,7784.62,7736.57,22.35,
698,2026-02-25 12:36:00,2026-02-25 12:52:00,IST_005,1,Motorin(Excellium),4429.38,17035.42,12691.24,12606.04,,2026-02-25 16:00:00
699,2026-02-25 17:32:00,2026-02-25 17:55:00,IST_005,2,KB 95 Oktan Excellium,1228.33,5597.37,4427.96,4369.04,26.09,
700,2026-02-27 16:41:00,2026-02-27 16:49:00,IST_005,3,Motorin(Excellium),4025.0,8861.82,4885.51,4836.82,26.87,2026-02-27 19:00:00
701,2026-02-28 01:37:00,2026-02-28 01:48:00,IST_005,1,Motorin(Excellium),4936.93,12620.37,7724.45,7683.44,21.32,2026-02-28 03:00:00
702,2026-02-28 20:39:00,2026-02-28 20:58:00,IST_005,3,Motorin(Excellium),4885.74,9529.9,4678.9,4644.16,23.84,2026-02-28 22:00:00
703,2026-03-01 14:34:00,2026-03-01 14:51:00,IST_005,2,KB 95 Oktan Excellium,1194.39,5876.36,4696.0,4681.97,17.49,2026-03-01 18:00:00
704,2026-03-01 15:35:00,2026-03-01 15:53:00,IST_005,1,Motorin(Excellium),4015.28,16664.3,12741.53,12649.02,23.64,2026-03-01 22:00:00
705,2026-03-02 11:34:00,2026-03-02 11:53:00,IST_005,3,Motorin(Excellium),5600.86,13294.02,7704.16,7693.16,16.7,2026-03-02 19:00:00
706,2026-03-04 16:30:00,2026-03-04 16:47:00,IST_005,1,Motorin(Excellium),3305.08,13258.68,10039.47,9953.6,25.18,2026-03-04 20:00:00
707,2026-03-04 18:03:00,2026-03-04 18:23:00,IST_005,3,Motorin(Excellium),4963.27,14669.28,9796.11,9706.01,25.95,2026-03-04 20:30:00
708,2026-03-05 13:09:00,2026-03-05 13:20:00,IST_005,2,KB 95 Oktan Excellium,1543.53,5766.99,4231.66,4223.46,16.62,2026-03-05 20:30:00
709,2026-03-06 14:31:00,2026-03-06 14:55:00,IST_005,1,Motorin(Excellium),3731.6,8690.38,4991.34,4958.78,,2026-03-06 21:00:00
710,2026-03-07 11:36:00,2026-03-07 11:51:00,IST_005,1,Motorin(Excellium),4044.64,8930.74,4913.35,4886.1,21.6,
711,2026-03-07 18:04:00,2026-03-07 18:21:00,IST_005,3,Motorin(Excellium),6064.56,15450.97,9451.11,9386.41,23.15,2026-03-07 20:30:00
712,2026-03-08 14:02:00,2026-03-08 14:16:00,IST_005,1,Motorin(Excellium),,11289.17,7478.07,7412.74,25.4,2026-03-08 15:30:00
713,2026-03-09 11:32:00,2026-03-09 11:53:00,IST_005,2,KB 95 Oktan Excellium,1502.28,6006.23,4537.87,4503.95,21.23,2026-03-09 13:00:00
714,2026-03-09 23:31:00,2026-03-09 23:58:00,IST_005,1,Motorin(Excellium),5295.66,18000.43,12742.05,12704.77,18.48,2026-03-10 04:00:00
715,2026-03-10 21:34:00,2026-03-10 21:54:00,IST_005,3,Motorin(Excellium),4939.55,14906.36,9986.2,9966.81,17.31,2026-03-11 00:00:00
716,2026-03-12 14:39:00,2026-03-12 14:53:00,IST_005,1,Motorin(Excellium),5430.74,10067.05,4672.78,4636.31,24.29,2026-03-12 19:00:00
717,2026-03-13 10:30:00,2026-03-13 10:50:00,IST_005,1,Motorin(Excellium),5544.2,10422.44,4912.69,4878.24,23.35,2026-03-13 13:00:00
718,2026-03-13 14:40:00,2026-03-13 14:49:00,IST_005,2,KB 95 Oktan Excellium,1413.64,5761.33,4383.34,4347.69,,2026-03-13 16:00:00
719,2026-03-13 19:07:00,2026-03-13 19:20:00,IST_005,3,Motorin(Excellium),,14489.99,10061.09,9971.82,25.56,2026-03-13 22:30:00
720,2026-03-14 12:36:00,2026-03-14 12:52:00,IST_005,1,Motorin(Excellium),4454.55,14047.33,9638.21,9592.78,20.61,2026-03-14 20:00:00
721,2026-03-16 11:08:00,2026-03-16 11:24:00,IST_005,1,Motorin(Excellium),4591.9,9220.94,4638.43,4629.04,17.41,2026-03-16 17:30:00
722,2026-03-16 12:32:00,2026-03-16 12:58:00,IST_005,3,Motorin(Excellium),5517.04,14742.62,9279.54,9225.58,21.92,
723,2026-03-17 11:32:00,2026-03-17 11:49:00,IST_005,1,Motorin(Excellium),3430.46,12961.11,9591.16,9530.65,22.51,2026-03-17 15:00:00
724,2026-03-18 20:00:00,2026-03-18 20:16:00,IST_005,3,Motorin(Excellium),5241.47,17253.8,12121.86,12012.33,25.76,
725,2026-03-19 15:31:00,2026-03-19 15:48:00,IST_005,1,Motorin(Excellium),3343.49,15987.62,12737.09,12644.13,23.69,2026-03-19 19:00:00
726,2026-03-20 12:07:00,2026-03-20 12:24:00,IST_005,2,KB 95 Oktan Excellium,1157.13,5784.06,4669.79,4626.93,22.65,2026-03-20 14:30:00
727,2026-03-22 16:39:00,2026-03-22 16:54:00,IST_005,3,Motorin(Excellium),4697.94,12403.58,7765.84,7705.64,24.23,2026-03-22 22:00:00
728,2026-03-22 17:32:00,2026-03-22 17:48:00,IST_005,1,Motorin(Excellium),1766.95,11363.11,9685.07,9596.16,25.93,2026-03-22 21:00:00
729,2026-03-24 14:41:00,2026-03-24 14:50:00,IST_005,2,KB 95 Oktan Excellium,1327.65,5660.23,4385.62,4332.58,25.08,
730,2026-03-24 16:38:00,2026-03-24 16:46:00,IST_005,1,Motorin(Excellium),,10736.16,7653.41,7595.98,23.93,2026-03-24 23:00:00
731,2026-03-24 19:30:00,2026-03-24 19:58:00,IST_005,3,Motorin(Excellium),5267.92,9987.72,4740.1,4719.8,20.1,2026-03-25 02:00:00
732,2026-03-26 01:08:00,2026-03-26 01:16:00,IST_005,1,Motorin(Excellium),4458.77,16662.46,12285.34,12203.69,22.91,2026-03-26 08:30:00
733,2026-03-26 13:35:00,2026-03-26 13:45:00,IST_005,3,Motorin(Excellium),4131.55,11986.76,7925.48,7855.21,25.55,2026-03-26 18:00:00
734,2026-03-28 16:30:00,2026-03-28 16:53:00,IST_005,2,KB 95 Oktan Excellium,1467.29,5797.05,4358.49,4329.76,20.49,2026-03-28 23:00:00
735,2026-03-28 17:09:00,2026-03-28 17:22:00,IST_005,3,Motorin(Excellium),5825.89,15645.52,9864.35,9819.63,20.4,2026-03-28 21:30:00
736,2026-03-28 23:33:00,2026-03-28 23:46:00,IST_005,1,Motorin(Excellium),4782.32,12230.64,7506.0,7448.32,24.15,2026-03-29 06:00:00
737,2026-03-30 20:37:00,2026-03-30 20:50:00,IST_005,1,Motorin(Excellium),3800.82,16356.53,12668.35,12555.71,,2026-03-31 01:00:00
738,2026-03-31 18:37:00,2026-03-31 18:52:00,IST_005,3,Motorin(Excellium),5840.71,13599.88,7837.84,7759.17,26.95,2026-04-01 01:00:00
739,2026-01-02 20:31:00,2026-01-02 20:57:00,IST_006,1,Motorin(Excellium),4135.31,12112.81,8059.88,7977.5,27.17,2026-01-03 04:00:00
740,2026-01-03 00:07:00,2026-01-03 00:19:00,IST_006,2,KB 95 Oktan Excellium,4170.22,9008.59,4899.41,4838.37,25.38,
741,2026-01-03 13:35:00,2026-01-03 13:56:00,IST_006,4,KB 95 Oktan Excellium,1769.49,5981.99,4240.41,4212.5,20.48,2026-01-03 17:00:00
742,2026-01-03 19:32:00,2026-01-03 19:48:00,IST_006,3,Motorin(Excellium),2622.04,8627.0,6038.59,6004.96,21.63,2026-01-03 22:00:00
743,2026-01-04 10:35:00,2026-01-04 10:55:00,IST_006,2,KB 95 Oktan Excellium,4032.68,12011.8,8025.32,7979.12,19.8,
744,2026-01-05 14:03:00,2026-01-05 14:27:00,IST_006,1,Motorin(Excellium),4384.45,13651.41,9319.81,9266.96,21.75,2026-01-05 18:30:00
745,2026-01-06 12:37:00,2026-01-06 12:56:00,IST_006,2,KB 95 Oktan Excellium,3632.58,15814.0,12335.38,12181.42,25.4,2026-01-06 14:00:00
746,2026-01-07 16:37:00,2026-01-07 16:58:00,IST_006,4,KB 95 Oktan Excellium,1147.85,5458.46,4380.34,4310.61,28.27,2026-01-07 23:00:00
747,2026-01-08 11:34:00,2026-01-08 11:45:00,IST_006,3,Motorin(Excellium),1701.54,8426.86,6786.49,6725.32,25.73,2026-01-08 13:00:00
748,2026-01-08 16:03:00,2026-01-08 16:23:00,IST_006,1,Motorin(Excellium),4366.32,16373.18,12120.7,12006.86,26.18,2026-01-08 22:30:00
749,2026-01-09 12:39:00,2026-01-09 12:52:00,IST_006,2,KB 95 Oktan Excellium,3726.39,8578.21,4898.21,4851.82,22.89,
750,2026-01-10 16:02:00,2026-01-10 16:22:00,IST_006,2,KB 95 Oktan Excellium,3337.08,15605.48,12457.41,12268.4,27.64,2026-01-10 20:30:00
751,2026-01-11 14:00:00,2026-01-11 14:28:00,IST_006,4,KB 95 Oktan Excellium,1392.56,5771.07,4446.51,4378.51,27.74,2026-01-11 18:30:00
752,2026-01-11 21:02:00,2026-01-11 21:18:00,IST_006,1,Motorin(Excellium),4617.74,14324.12,9814.12,9706.38,,
753,2026-01-12 14:34:00,2026-01-12 14:55:00,IST_006,3,Motorin(Excellium),1687.01,7971.97,6317.69,6284.96,,2026-01-12 21:00:00
754,2026-01-13 18:06:00,2026-01-13 18:26:00,IST_006,2,KB 95 Oktan Excellium,4294.48,11952.84,7792.24,7658.36,,2026-01-14 00:30:00
755,2026-01-14 11:06:00,2026-01-14 11:19:00,IST_006,1,Motorin(Excellium),4965.22,17333.63,12433.88,12368.41,,2026-01-14 17:30:00
756,2026-01-15 11:32:00,2026-01-15 11:52:00,IST_006,4,KB 95 Oktan Excellium,1785.34,6072.62,4317.86,4287.28,20.9,2026-01-15 13:00:00
757,2026-01-15 13:35:00,2026-01-15 13:57:00,IST_006,2,KB 95 Oktan Excellium,5082.67,14455.22,9507.62,9372.55,26.84,2026-01-15 20:00:00
758,2026-01-16 00:06:00,2026-01-16 00:15:00,IST_006,3,Motorin(Excellium),2153.4,8249.78,6160.36,6096.38,27.36,2026-01-16 04:30:00
759,2026-01-17 21:34:00,2026-01-17 21:51:00,IST_006,2,KB 95 Oktan Excellium,4039.66,9006.64,5062.47,4966.98,,2026-01-18 04:00:00
760,2026-01-17 23:08:00,2026-01-17 23:21:00,IST_006,1,Motorin(Excellium),4452.79,16781.06,12476.03,12328.27,29.1,2026-01-18 03:30:00
761,2026-01-19 12:00:00,2026-01-19 12:27:00,IST_006,2,KB 95 Oktan Excellium,2700.56,7468.09,4831.6,4767.53,26.05,2026-01-19 17:30:00
762,2026-01-20 12:04:00,2026-01-20 12:16:00,IST_006,3,Motorin(Excellium),,6690.47,4736.57,4691.16,26.41,2026-01-20 19:30:00
763,2026-01-20 14:33:00,2026-01-20 14:46:00,IST_006,2,KB 95 Oktan Excellium,2782.5,7557.84,4829.17,4775.34,,2026-01-20 21:00:00
764,2026-01-20 16:41:00,2026-01-20 16:50:00,IST_006,4,KB 95 Oktan Excellium,813.44,5711.41,4985.63,4897.97,29.65,
765,2026-01-21 10:06:00,2026-01-21 10:19:00,IST_006,1,Motorin(Excellium),5152.06,14868.4,9819.6,9716.34,27.52,2026-01-21 15:30:00
766,2026-01-21 10:07:00,2026-01-21 10:22:00,IST_006,2,KB 95 Oktan Excellium,4636.45,16701.19,12262.1,12064.74,28.41,2026-01-21 16:30:00
767,2026-01-23 17:38:00,2026-01-23 17:50:00,IST_006,3,Motorin(Excellium),2365.03,6991.34,4662.53,4626.31,24.25,2026-01-23 23:00:00
768,2026-01-24 13:10:00,2026-01-24 13:22:00,IST_006,1,Motorin(Excellium),4316.61,8963.83,4696.92,4647.22,27.6,2026-01-24 14:30:00
769,2026-01-24 17:31:00,2026-01-24 17:57:00,IST_006,2,KB 95 Oktan Excellium,3596.84,11260.11,7779.49,7663.27,27.45,2026-01-24 23:00:00
770,2026-01-24 17:39:00,2026-01-24 17:46:00,IST_006,4,KB 95 Oktan Excellium,1108.97,5646.81,4612.1,4537.84,28.42,2026-01-24 21:00:00
771,2026-01-25 11:35:00,2026-01-25 11:45:00,IST_006,1,Motorin(Excellium),5474.55,13334.95,7944.8,7860.4,27.65,2026-01-25 13:00:00
772,2026-01-26 11:31:00,2026-01-26 11:58:00,IST_006,2,KB 95 Oktan Excellium,,16630.78,12742.69,12561.5,26.85,2026-01-26 14:00:00
773,2026-01-26 23:00:00,2026-01-26 23:19:00,IST_006,3,Motorin(Excellium),,7941.29,6099.27,6019.65,30.54,2026-01-27 02:30:00
774,2026-01-28 11:34:00,2026-01-28 11:48:00,IST_006,1,Motorin(Excellium),4347.28,17062.22,12864.02,12714.94,28.8,2026-01-28 14:00:00
775,2026-01-28 12:10:00,2026-01-28 12:22:00,IST_006,4,KB 95 Oktan Excellium,1602.32,5964.86,4405.45,4362.54,23.12,2026-01-28 16:30:00
776,2026-01-29 17:35:00,2026-01-29 17:47:00,IST_006,2,KB 95 Oktan Excellium,3405.98,8292.37,4967.67,4886.39,28.63,2026-01-29 19:00:00
777,2026-01-30 14:03:00,2026-01-30 14:17:00,IST_006,2,KB 95 Oktan Excellium,5086.3,9771.18,4750.59,4684.88,26.53,2026-01-30 15:30:00
778,2026-01-30 18:32:00,2026-01-30 18:50:00,IST_006,3,Motorin(Excellium),2508.22,8568.24,6093.37,6060.02,21.51,2026-01-31 02:00:00
779,2026-02-01 11:00:00,2026-02-01 11:25:00,IST_006,1,Motorin(Excellium),5495.95,15246.64,9813.75,9750.69,22.65,2026-02-01 14:30:00
780,2026-02-01 12:39:00,2026-02-01 12:57:00,IST_006,2,KB 95 Oktan Excellium,2700.86,12642.51,10087.8,9941.65,,
781,2026-02-01 17:39:00,2026-02-01 17:47:00,IST_006,4,KB 95 Oktan Excellium,893.05,5343.08,4495.29,4450.03,23.39,2026-02-01 19:00:00
782,2026-02-03 17:05:00,2026-02-03 17:20:00,IST_006,2,KB 95 Oktan Excellium,2955.31,15370.88,12586.33,12415.57,26.31,2026-02-03 23:30:00
783,2026-02-03 17:31:00,2026-02-03 17:52:00,IST_006,3,Motorin(Excellium),2591.75,7488.96,4943.32,4897.21,26.1,2026-02-03 23:00:00
784,2026-02-04 11:33:00,2026-02-04 11:52:00,IST_006,1,Motorin(Excellium),5115.44,17775.24,12796.96,12659.8,,2026-02-04 14:00:00
785,2026-02-05 22:04:00,2026-02-05 22:26:00,IST_006,4,KB 95 Oktan Excellium,1373.47,5661.4,4345.75,4287.93,26.09,2026-02-06 05:30:00
786,2026-02-06 11:00:00,2026-02-06 11:22:00,IST_006,2,KB 95 Oktan Excellium,4515.0,16843.33,12472.53,12328.33,24.63,2026-02-06 13:30:00
787,2026-02-06 23:02:00,2026-02-06 23:19:00,IST_006,3,Motorin(Excellium),1808.74,7843.27,6088.13,6034.53,25.48,2026-02-07 01:30:00
788,2026-02-08 02:41:00,2026-02-08 02:45:00,IST_006,1,Motorin(Excellium),4967.87,12335.7,7440.54,7367.83,26.63,2026-02-08 08:00:00
789,2026-02-09 14:39:00,2026-02-09 14:53:00,IST_006,2,KB 95 Oktan Excellium,5309.0,10237.35,5001.09,4928.35,27.12,
790,2026-02-09 14:31:00,2026-02-09 14:46:00,IST_006,4,KB 95 Oktan Excellium,1814.93,6043.1,4285.31,4228.17,26.11,2026-02-09 16:00:00
791,2026-02-10 12:08:00,2026-02-10 12:25:00,IST_006,1,Motorin(Excellium),3805.93,11224.72,7483.28,7418.79,25.26,2026-02-10 13:30:00
792,2026-02-10 19:33:00,2026-02-10 19:52:00,IST_006,3,Motorin(Excellium),2078.8,6788.56,4761.46,4709.76,27.93,2026-02-11 02:00:00
793,2026-02-10 23:34:00,2026-02-10 23:56:00,IST_006,2,KB 95 Oktan Excellium,4440.49,16514.82,12239.41,12074.33,26.24,2026-02-11 03:00:00
794,2026-02-12 11:01:00,2026-02-12 11:25:00,IST_006,1,Motorin(Excellium),5398.08,10259.52,4892.26,4861.44,22.5,2026-02-12 16:30:00
795,2026-02-13 14:00:00,2026-02-13 14:26:00,IST_006,4,KB 95 Oktan Excellium,,5751.42,4268.88,4214.19,25.68,2026-02-13 20:30:00
796,2026-02-13 17:32:00,2026-02-13 17:47:00,IST_006,1,Motorin(Excellium),,18445.71,12817.13,12703.99,25.51,2026-02-14 01:00:00
797,2026-02-14 15:09:00,2026-02-14 15:16:00,IST_006,3,Motorin(Excellium),1764.45,8258.13,6525.19,6493.68,20.75,2026-02-14 20:30:00
798,2026-02-14 16:38:00,2026-02-14 16:49:00,IST_006,2,KB 95 Oktan Excellium,3296.22,13294.64,10073.58,9998.42,,2026-02-14 20:00:00
799,2026-02-16 22:36:00,2026-02-16 22:45:00,IST_006,4,KB 95 Oktan Excellium,1421.37,5642.3,4271.26,4220.93,24.82,2026-02-17 00:00:00
800,2026-02-17 16:10:00,2026-02-17 16:23:00,IST_006,2,KB 95 Oktan Excellium,2700.49,7479.81,4843.02,4779.32,25.96,
801,2026-02-17 19:09:00,2026-02-17 19:23:00,IST_006,1,Motorin(Excellium),5005.43,17600.54,12669.52,12595.11,21.99,2026-02-18 02:30:00
802,2026-02-18 13:37:00,2026-02-18 13:50:00,IST_006,2,KB 95 Oktan Excellium,4148.94,16263.87,12288.93,12114.93,26.8,2026-02-18 21:00:00
803,2026-02-18 14:40:00,2026-02-18 14:57:00,IST_006,3,Motorin(Excellium),1841.12,8006.29,6223.45,6165.17,26.15,2026-02-18 18:00:00
804,2026-02-19 18:33:00,2026-02-19 18:56:00,IST_006,4,KB 95 Oktan Excellium,,5901.66,4338.72,4307.6,20.98,2026-02-19 21:00:00
805,2026-02-21 11:31:00,2026-02-21 11:54:00,IST_006,2,KB 95 Oktan Excellium,5261.85,12817.9,7641.91,7556.05,24.36,2026-02-21 16:00:00
806,2026-02-21 16:05:00,2026-02-21 16:27:00,IST_006,1,Motorin(Excellium),4145.39,16731.73,12712.37,12586.34,26.8,2026-02-21 18:30:00
807,2026-02-22 17:07:00,2026-02-22 17:20:00,IST_006,3,Motorin(Excellium),2331.57,8421.65,6143.82,6090.08,25.41,2026-02-22 23:30:00
808,2026-02-23 19:02:00,2026-02-23 19:24:00,IST_006,2,KB 95 Oktan Excellium,4314.01,16363.87,12107.97,12049.86,19.0,2026-02-23 20:30:00
809,2026-02-24 15:07:00,2026-02-24 15:28:00,IST_006,4,KB 95 Oktan Excellium,1233.11,5803.72,4593.67,4570.61,19.18,2026-02-24 19:30:00
810,2026-02-24 22:07:00,2026-02-24 22:18:00,IST_006,1,Motorin(Excellium),5275.17,15037.34,9845.05,9762.17,25.02,2026-02-25 03:30:00
811,2026-02-27 13:39:00,2026-02-27 13:57:00,IST_006,2,KB 95 Oktan Excellium,3988.17,11688.95,7780.62,7700.78,23.55,
812,2026-02-27 16:02:00,2026-02-27 16:25:00,IST_006,3,Motorin(Excellium),899.78,8085.24,7247.3,7185.46,25.16,2026-02-27 19:30:00
813,2026-02-28 10:41:00,2026-02-28 10:55:00,IST_006,1,Motorin(Excellium),4535.14,9265.39,4762.73,4730.25,23.12,2026-02-28 12:00:00
814,2026-02-28 15:02:00,2026-02-28 15:25:00,IST_006,4,KB 95 Oktan Excellium,1655.35,5925.79,4301.3,4270.44,20.98,2026-02-28 18:30:00
815,2026-03-01 17:30:00,2026-03-01 17:53:00,IST_006,2,KB 95 Oktan Excellium,2655.47,7630.87,5032.52,4975.4,24.46,2026-03-02 00:00:00
816,2026-03-01 19:32:00,2026-03-01 19:53:00,IST_006,1,Motorin(Excellium),4774.57,14520.63,9838.97,9746.06,26.24,2026-03-02 03:00:00
817,2026-03-02 14:34:00,2026-03-02 14:55:00,IST_006,2,KB 95 Oktan Excellium,4027.21,11856.03,7913.42,7828.82,23.91,2026-03-02 21:00:00
818,2026-03-03 17:11:00,2026-03-03 17:15:00,IST_006,3,Motorin(Excellium),2005.91,8081.23,6128.69,6075.32,25.37,2026-03-03 18:30:00
819,2026-03-04 11:40:00,2026-03-04 11:47:00,IST_006,1,Motorin(Excellium),5946.5,13611.4,7702.67,7664.9,20.84,2026-03-04 13:00:00
820,2026-03-04 13:02:00,2026-03-04 13:23:00,IST_006,4,KB 95 Oktan Excellium,1554.25,5802.6,4253.19,4248.35,15.95,2026-03-04 19:30:00
821,2026-03-04 14:36:00,2026-03-04 14:57:00,IST_006,2,KB 95 Oktan Excellium,3546.37,13310.22,9859.97,9763.85,23.12,2026-03-04 18:00:00
822,2026-03-06 23:35:00,2026-03-06 23:46:00,IST_006,1,Motorin(Excellium),,14508.82,9903.59,9837.66,22.92,2026-03-07 06:00:00
823,2026-03-07 16:33:00,2026-03-07 16:50:00,IST_006,2,KB 95 Oktan Excellium,1699.25,14527.04,12960.44,12827.79,23.53,
824,2026-03-07 17:32:00,2026-03-07 17:52:00,IST_006,3,Motorin(Excellium),1928.86,8316.7,6433.43,6387.84,23.44,2026-03-07 20:00:00
825,2026-03-08 11:34:00,2026-03-08 11:52:00,IST_006,4,KB 95 Oktan Excellium,1416.58,5999.76,4629.9,4583.18,23.41,2026-03-08 18:00:00
826,2026-03-09 18:39:00,2026-03-09 18:45:00,IST_006,1,Motorin(Excellium),4680.0,14081.58,9491.07,9401.58,26.22,
827,2026-03-10 10:36:00,2026-03-10 10:45:00,IST_006,2,KB 95 Oktan Excellium,3705.41,13703.46,10006.31,9998.05,15.69,2026-03-10 18:00:00
828,2026-03-12 12:05:00,2026-03-12 12:25:00,IST_006,1,Motorin(Excellium),5843.93,13208.01,7362.04,7364.08,14.67,2026-03-12 18:30:00
829,2026-03-12 15:07:00,2026-03-12 15:19:00,IST_006,3,Motorin(Excellium),1720.6,8365.74,6659.88,6645.14,,2026-03-12 22:30:00
830,2026-03-12 15:40:00,2026-03-12 15:57:00,IST_006,4,KB 95 Oktan Excellium,1333.36,5605.42,4279.15,4272.06,16.38,2026-03-12 17:00:00
831,2026-03-12 19:09:00,2026-03-12 19:16:00,IST_006,2,KB 95 Oktan Excellium,4080.87,8837.56,4816.82,4756.69,25.4,2026-03-13 02:30:00
832,2026-03-13 19:36:00,2026-03-13 19:47:00,IST_006,2,KB 95 Oktan Excellium,4527.71,9413.45,4939.31,4885.74,24.04,
833,2026-03-14 19:30:00,2026-03-14 19:51:00,IST_006,1,Motorin(Excellium),4795.32,9522.42,4754.15,4727.1,21.77,2026-03-14 22:00:00
834,2026-03-15 14:35:00,2026-03-15 14:51:00,IST_006,2,KB 95 Oktan Excellium,2868.73,12427.0,9676.88,9558.27,25.21,2026-03-15 21:00:00
835,2026-03-16 11:06:00,2026-03-16 11:26:00,IST_006,4,KB 95 Oktan Excellium,1171.92,5920.52,4788.26,4748.6,,2026-03-16 17:30:00
836,2026-03-16 12:35:00,2026-03-16 12:47:00,IST_006,1,Motorin(Excellium),5126.11,14973.55,9874.8,9847.44,18.3,
837,2026-03-16 13:37:00,2026-03-16 13:46:00,IST_006,3,Motorin(Excellium),2085.17,8231.04,6165.43,6145.87,,
838,2026-03-17 16:03:00,2026-03-17 16:27:00,IST_006,2,KB 95 Oktan Excellium,3796.74,11439.38,7673.56,7642.64,18.36,
839,2026-03-19 12:35:00,2026-03-19 12:52:00,IST_006,1,Motorin(Excellium),5033.23,14894.13,9916.94,9860.9,21.73,2026-03-19 17:00:00
840,2026-03-19 13:37:00,2026-03-19 13:48:00,IST_006,2,KB 95 Oktan Excellium,4283.9,16612.37,12404.64,12328.47,20.12,2026-03-19 21:00:00
841,2026-03-20 12:30:00,2026-03-20 12:52:00,IST_006,3,Motorin(Excellium),2660.77,7465.75,4834.2,4804.98,22.19,2026-03-20 18:00:00
842,2026-03-20 14:02:00,2026-03-20 14:26:00,IST_006,4,KB 95 Oktan Excellium,944.83,5722.95,4824.85,4778.12,23.07,2026-03-20 17:30:00
843,2026-03-22 14:34:00,2026-03-22 14:50:00,IST_006,2,KB 95 Oktan Excellium,4686.53,14395.91,9826.03,9709.38,,
844,2026-03-22 17:10:00,2026-03-22 17:15:00,IST_006,1,Motorin(Excellium),4364.53,14362.81,10035.11,9998.28,19.37,2026-03-22 19:30:00
845,2026-03-23 12:40:00,2026-03-23 12:46:00,IST_006,3,Motorin(Excellium),1787.62,8347.09,6612.0,6559.47,24.46,2026-03-23 17:00:00
846,2026-03-24 11:40:00,2026-03-24 11:46:00,IST_006,4,KB 95 Oktan Excellium,1664.44,5965.35,4333.08,4300.91,21.19,2026-03-24 15:00:00
847,2026-03-25 11:06:00,2026-03-25 11:15:00,IST_006,1,Motorin(Excellium),,9119.45,4771.71,4736.95,23.67,2026-03-25 14:30:00
848,2026-03-25 14:00:00,2026-03-25 14:24:00,IST_006,2,KB 95 Oktan Excellium,3653.94,11158.92,7520.55,7504.98,,2026-03-25 15:30:00
849,2026-03-26 11:40:00,2026-03-26 11:57:00,IST_006,1,Motorin(Excellium),5082.96,17963.77,12957.86,12880.81,22.08,2026-03-26 14:00:00
850,2026-03-27 10:01:00,2026-03-27 10:18:00,IST_006,2,KB 95 Oktan Excellium,4166.91,11788.48,7701.79,7621.57,23.68,2026-03-27 14:30:00
851,2026-03-27 15:01:00,2026-03-27 15:23:00,IST_006,4,KB 95 Oktan Excellium,1688.98,5971.17,4330.37,4282.19,24.27,
852,2026-03-27 17:09:00,2026-03-27 17:22:00,IST_006,3,Motorin(Excellium),1833.6,8285.14,6511.31,6451.54,25.93,2026-03-27 20:30:00
853,2026-03-29 12:05:00,2026-03-29 12:15:00,IST_006,2,KB 95 Oktan Excellium,3435.08,11053.48,7699.17,7618.4,,2026-03-29 13:30:00
854,2026-03-30 01:31:00,2026-03-30 01:49:00,IST_006,1,Motorin(Excellium),5265.58,9952.48,4731.51,4686.9,26.22,2026-03-30 05:00:00
855,2026-03-31 14:02:00,2026-03-31 14:28:00,IST_006,1,Motorin(Excellium),4146.3,8844.53,4739.16,4698.23,25.28,2026-03-31 18:30:00
856,2026-03-31 15:41:00,2026-03-31 15:54:00,IST_006,3,Motorin(Excellium),2055.04,7033.26,5002.88,4978.22,20.87,2026-03-31 23:00:00
857,2026-03-31 17:11:00,2026-03-31 17:26:00,IST_006,2,KB 95 Oktan Excellium,3704.29,16016.03,12419.59,12311.74,22.24,2026-03-31 23:30:00
